TF,target,importance
DAB2,MMRN1,5.2261144
IRF4,CIB2,5.226104915
SCX,GABPB1-AS1,5.226029849
FOSB,P4HB,5.225985954
KLF13,ATP5F1A,5.225881024
RXRA,ITM2B,5.225709931
NAP1L1,CDH23,5.225687782
UQCRB,YTHDC1,5.225601771
RFX5,GSE1,5.225478108
CEBPD,PSMA4,5.225466763
FOS,CD3D,5.225396873
YWHAZ,FBXW5,5.225302045
HLF,AL031777.3,5.225074889
GFI1,NABP2,5.224870668
CREB5,SAP30,5.224515924
HMGB2,GPX7,5.224513243
EGR1,B3GNT2,5.224508108
ENO1,DR1,5.22448339
HNRNPC,PPP1CC,5.224344349
H2AFZ,TMSB4X,5.224208556
RPL35,NT5C,5.224137192
MYBL2,AC004846.1,5.224058178
HMGA1,FBXW5,5.223918752
ARID3A,FAM129B,5.223859426
ZNF682,UNK,5.22369759
NR4A1,CDC42BPB,5.223633229
SETBP1,TIFAB,5.223470553
VDR,BIRC6,5.223419915
CEBPB,SDHD,5.223414347
BACH2,PKIG,5.222855311
ENO1,EIF3J,5.222747128
ENO1,SHKBP1,5.222628849
IRF7,SEC13,5.222541164
MAX,SPARC,5.222353876
SPI1,MRPL20,5.222337476
ZNF146,GTF2A2,5.222232421
RXRA,RILPL2,5.222179726
STK40,HSPA6,5.22215821
TPI1,MARCO,5.222105039
YY1,GPCPD1,5.222086805
YBX1,SNRNP25,5.221903591
FOS,MESD,5.221686309
ZNF571,ATP8B1,5.221629393
CEBPA,ITGAX,5.221615385
ZNF780B,ABHD15,5.221555136
ZEB2,SAT1,5.221366673
PHF2,CHUK,5.221328987
CEBPB,SPG21,5.221064064
ZNF19,PHETA2,5.221052675
RPS10,DDX5,5.221012194
YBX1,VAMP3,5.220941817
POU3F1,TRGC2,5.220726375
ZNF706,CIRBP,5.220706488
ZNF274,EEFSEC,5.220696547
HOXC4,IRF4,5.220528234
ZNF563,ZC3H8,5.2204352
CREB3L2,IGKC,5.220240802
P4HB,SHD,5.220194402
FOS,SOS2,5.219964364
RREB1,AC007336.1,5.219926042
NUCB1,DNAJB9,5.219761764
DNTTIP1,ARPP19,5.219747757
LRRFIP1,FCER1G,5.219687408
LMO2,CTBS,5.219683154
CYCS,LSM10,5.219610157
BBX,CHFR,5.219501174
ELK1,CRYBG1,5.219431621
GATA1,MYL12A,5.219346294
TPI1,MYL12B,5.219220229
ZNF18,INTS6L,5.21916655
KLF4,RPS15A,5.219094013
MAPK1,TWF2,5.218842346
CEBPB,NPEPPS,5.218830842
YWHAE,SP100,5.218749305
CEBPB,MYL12B,5.218736048
YBX1,SZRD1,5.218718172
RBM3,NDUFB2,5.218675194
ENO1,LRPAP1,5.21852953
H2AFY,CEP350,5.218265335
TPI1,PSMB5,5.218196416
ZEB2,ATP2A2,5.217949235
MYBL1,PARP15,5.217721787
SFPQ,HCFC1,5.217706274
ENO1,MT-ND1,5.217359026
CUX2,SETBP1,5.217229509
RPS4X,GNL3,5.217178001
ZNF563,C19orf48,5.217171641
DAB2,PARD3,5.217117865
ZNF48,GORASP2,5.217085819
IRF7,SLC41A2,5.216898783
CEBPB,NDUFS6,5.216817041
HMGB1,HPCAL1,5.21652973
TAGLN2,CALD1,5.216483256
JDP2,ZEB2-AS1,5.216479774
NONO,PUM1,5.216473717
RPS10,IMPDH2,5.216373685
NAP1L1,KDM1B,5.216333065
ENO1,PTEN,5.216318503
NFE2,CSGALNACT2,5.216187732
NCALD,DOK2,5.216180352
MAFB,SERP1,5.216153559
KLF2,BTG1,5.216084244
ID2,NMI,5.215590414
ZEB2,SCARB2,5.215489624
SPAG7,C8orf59,5.215436657
CEBPB,TXNIP,5.215329474
SFPQ,CWC15,5.215179469
ZEB2,LARP1,5.214996429
PAX5,BTG1,5.214994335
TERF1,DUSP22,5.21494737
CREB5,COPA,5.214790548
JUNB,ST13,5.214608106
CEBPB,LRRK2,5.214380947
MAFB,MS4A6A,5.214322648
ZNF620,ATP8B2,5.214115441
MXI1,IRAK1,5.213733283
MEF2C,EBLN3P,5.213485721
TAGLN2,TRAPPC1,5.213450561
MAFB,ATP11A,5.213443941
TAF7,HARBI1,5.213293536
ARID3B,GPR108,5.213183561
YWHAZ,SYNGR2,5.212407554
ANXA11,HLA-C,5.212204171
ANXA1,NDUFA1,5.212022267
RXRA,MSL1,5.211884879
CEBPB,FRYL,5.211884771
ZFHX3,MAML3,5.211707262
RUNX2,ERN1,5.21169382
TPI1,COASY,5.211519979
ANXA1,LINC02397,5.211322637
FOSB,CD302,5.211095689
ZNF300,CSNK1G1,5.211049978
MAPK1,GALNT6,5.211042824
TEAD2,CXCR5,5.210703538
JUND,CCT6A,5.210525721
JUND,MARK3,5.210474264
LRRFIP1,ANP32B,5.210429285
ZNF300,GGA1,5.210428298
JUND,ARIH1,5.210383179
P4HB,SCCPDH,5.210368956
TCF7,SNRPD2,5.210110715
RPL6,EID1,5.210086591
TOB2,SAMD3,5.209746342
RPL35,PBXIP1,5.209630925
RPL6,METAP2,5.209524727
PBX1,INAFM2,5.209336208
CEBPD,CASP4,5.209124395
JUND,CEP350,5.20906911
PRDM1,PIM1,5.209050123
SPI1,AP5B1,5.209011834
IRF1,ANXA7,5.208625795
PKM,RAB5A,5.208537511
EOMES,PSEN2,5.208536908
KLF6,XRN2,5.208317783
NAP1L1,AC027644.3,5.208263547
CEBPB,ADI1,5.208234139
TPI1,OCEL1,5.208053365
POU2F2,LFNG,5.207956472
GATA2,MFSD2B,5.207791973
SP3,SRRM1,5.207765075
EEF1D,ERP29,5.207605545
KLF6,CSK,5.207306819
ZNF22,AC106707.1,5.207213952
FOSB,METTL9,5.207123502
JUND,ARL4A,5.207103457
ZNF860,GABPB1-AS1,5.206835282
GADD45A,PARD3,5.206117097
KLF6,TBRG1,5.206071129
YBX1,MRPS15,5.206070099
KLF4,PLK3,5.205924121
ENO1,BAG1,5.20591001
ZNF408,SGSM2,5.205805104
RPL35,HLA-DMA,5.205682035
ENO1,PSMB2,5.205675559
RXRA,RAB18,5.205610819
RBM3,COX5B,5.205526813
ZEB2,ETS2,5.205402466
KLF4,ERBIN,5.205323224
NR4A1,SH3GLB1,5.205263417
RXRA,CD164,5.204883728
SFPQ,RBMS1,5.204839022
FOS,ARHGEF6,5.204416414
NR3C1,TMX2,5.204325622
NAP1L1,TIMP1,5.204297595
ETV7,RNF213,5.204208252
LRRFIP1,PFKL,5.204104484
EGR1,METTL9,5.204058054
KLF6,SPAG9,5.204016232
FOSL2,FAR1,5.203981395
SPI1,LMAN2,5.20395794
IRF5,ATP6V0E1,5.203940803
CAT,NCOR1,5.2038787
P4HB,MRPS11,5.203662542
HNRNPC,THUMPD1,5.203618147
CEBPD,MTHFR,5.203575699
ZNF844,CENPH,5.203502376
MXD4,IL10RB-DT,5.20346072
KLF6,TUBGCP2,5.203344918
TCF7L2,CSNK1G2,5.203332004
RPL6,SET,5.203045469
ZNF667,SMARCAD1,5.202870316
ZNF385A,CASP1,5.202791259
ANXA1,LAMTOR4,5.202583281
MDM2,DMTF1,5.202334592
LRRFIP1,EPN1,5.202332472
ENO1,NLRP1,5.202236386
GRHL1,ODC1,5.202135451
RPL35,CIB1,5.202004301
RPL6,DHTKD1,5.201959696
RPS4X,NSMCE3,5.201680015
FOS,ARFGEF1,5.201341165
ZNF250,EIF3B,5.201310946
KLF2,SP110,5.201308873
HP1BP3,PRKACB,5.201292296
NFIC,USP25,5.201186208
MYBL2,CUEDC1,5.201156987
H2AFY,TMEM167A,5.201151309
ZNF74,ZNF687,5.201099248
TPI1,DDX52,5.200940318
RXRB,TPGS2,5.200845685
CEBPB,NIPBL,5.20071642
HES4,EIF2B5,5.200590286
FOSB,UFL1,5.200538698
ETS1,ABLIM1,5.200482799
CEBPB,MFSD12,5.20038352
NR4A1,IFI30,5.20036518
SPI1,TSEN34,5.200332884
HNRNPC,TMEM219,5.200262253
FOSB,ADSS,5.200209238
CREB3L2,SPINT2,5.200124967
GATA3,FAM102A,5.199996786
RAN,R3HDM1,5.199948697
ZNF836,FAM13A,5.199652939
MXD1,MINDY1,5.199534449
IRF7,GOSR2,5.199483596
POU2F2,LTA4H,5.199464797
SOD1,RPLP1,5.19941725
ZEB2,CTBP2,5.199375128
ID2,SLK,5.199221841
ILF2,RASD1,5.199209169
ZNF366,HLA-DRB1,5.199077715
TFEC,TREM1,5.199067531
H2AFY,SPINT1,5.199048011
H2AFY,TIPARP,5.198940946
RPS10,INPP4B,5.19861934
MBD2,ARID4A,5.198567162
FOS,CXorf38,5.198310641
YBX1,PSMC3,5.198046854
SPI1,NPEPPS,5.197866831
ZNF665,ENOSF1,5.197865429
TAL1,STON2,5.197818291
TCF12,CD200,5.197702584
ID2,KHNYN,5.197587504
UBB,YWHAZ,5.197379674
SSBP3,MACF1,5.197342845
NANOG,AFF1,5.1972724
ANXA1,SEC61B,5.197148374
RPS4X,SPN,5.197128251
CREB5,KLF10,5.196964455
KLF6,NDUFB11,5.19662878
RPS4X,MPHOSPH8,5.196480238
RPS4X,BUD23,5.196352026
ENO1,LRRFIP1,5.196328712
KLF4,SMCHD1,5.196251865
XBP1,JSRP1,5.196203299
LMO2,MYO1G,5.196142748
YBX1,CBFA2T3,5.19613946
SEMA4A,TOR2A,5.195896436
ARID3A,HAGHL,5.195863717
TAGLN2,TRIM58,5.195858771
EBF1,ZCCHC7,5.19560819
LRRFIP1,HMG20B,5.195481955
GAR1,NELFCD,5.195476145
ZNF766,GTPBP2,5.195425016
E2F6,PMPCB,5.19541827
CREB5,CLEC4D,5.195127958
SETBP1,ARFGAP3,5.194982439
ZNF12,MMP25-AS1,5.194876052
FOSB,SAMHD1,5.194816771
ZNF69,URI1,5.194797709
ZNF85,COL9A3,5.194759476
TAGLN2,HLA-DRB1,5.194716996
ELF3,TIPRL,5.194643165
H2AFY,LDHA,5.194385812
GADD45A,TNNC2,5.194224161
JUND,GNG11,5.194204522
AHR,EIF3M,5.194184396
LMO2,STAB1,5.193928561
PKM,EMB,5.193912787
SPIB,HLA-DOA,5.193896311
KLF4,CD320,5.193752799
JDP2,TRG-AS1,5.193672465
YBX1,ESRRA,5.193620315
AHR,CPSF2,5.193602008
JUN,GSTK1,5.193597556
CANX,SUPT4H1,5.193594609
EZR,PNN,5.193519215
RXRA,PRDX1,5.193359547
ZNF527,C1orf21,5.193265314
MTHFD1,CAPS2,5.193255271
ZNF281,ZNF786,5.193187872
RBM3,PRDX1,5.193122859
SPI1,PLEKHO2,5.193088593
POLD2,MPP6,5.192994814
JUND,TM9SF2,5.192915908
YWHAE,KTN1,5.192781938
TMEM33,YKT6,5.192564251
TPI1,RNF114,5.192417137
RBM3,BOD1L1,5.192159057
SATB1,RPS3A,5.191904994
YBX1,RBM8A,5.191836686
LRRFIP1,ALDOA,5.191796889
CANX,IFI27L2,5.191767468
TAGLN2,MYADM,5.191764001
LRRFIP1,EP300,5.191674918
RPS4X,IL18,5.191339781
CXXC1,SVBP,5.191174015
TRIP10,DNAJC11,5.190992745
SPIB,LINC01480,5.190975792
ETS1,RPL35,5.190917206
SF1,RPL41,5.190794938
NCOR1,ARID4A,5.190741682
BCL11B,RPL35A,5.190672726
H2AFY,RPLP0,5.190620778
KLF6,TRIM8,5.190557196
TSC22D4,TUBA1C,5.190167879
IKZF3,CD79B,5.190154731
SOX4,TMEM208,5.189908592
PPARG,STK32C,5.189807177
ZNF217,SRSF4,5.189751903
HMGB1,NDUFS8,5.189703374
ENO1,CD68,5.189618186
PKM,GCA,5.189593768
NR4A3,ZDHHC21,5.189464896
CEBPB,WAC,5.189362815
YBX1,GLYR1,5.189247274
FOSB,FAM53C,5.189178511
RXRA,COPA,5.189142088
MAFB,NAGK,5.188611736
CEBPA,FRAT1,5.188461451
RXRA,CAMK1,5.188262408
EEF1D,ATP1A1,5.188213179
SEMA4A,OCIAD1,5.18820606
MEIS1,GNAS,5.188090225
SOD1,RPS15A,5.187956244
CAT,SLC24A4,5.18792542
DDX43,ANXA2R,5.18786649
HES4,OAZ2,5.187579608
NFE2,PADI2,5.187325831
SPIB,RPS8,5.187324756
KLF2,EIF2S2,5.18716361
CTCF,UNC50,5.187145585
KLF4,OGFR,5.187082761
LMO2,SHTN1,5.186927458
IKZF3,TFDP1,5.186904165
ZEB2,EFTUD2,5.186901116
ZEB2,TIMM17A,5.186724367
DAB2,RUFY1,5.186635308
CEBPD,MSL1,5.186500217
SOD1,APBB1,5.186410465
DAB2,LGALSL,5.186316223
CEBPB,DNAJB12,5.186299323
ZEB2,DEF8,5.186271314
NR1H3,MTPAP,5.186046354
RAD21,LYAR,5.185989355
RPL6,RALY,5.185908775
HCLS1,GPR65,5.185829351
ZNF207,PRKAR1A,5.185807431
SPI1,OLA1,5.185747755
SPI1,LYPLA1,5.185723488
POLE4,AAMDC,5.185636433
HSPA5,RPS15A,5.18557734
LSM6,DYNC1LI1,5.18557556
SPI1,CMIP,5.185517347
POU2AF1,MICAL3,5.185481523
ZFP3,SBF2-AS1,5.185345518
RXRA,VAMP8,5.185246128
H2AFY,OTULINL,5.185033126
CEBPD,SLFN11,5.184961146
ID1,BRD3,5.184662887
ZNF337,FOLR2,5.184661775
CTBP1,BSG,5.184647402
SSRP1,ALKBH7,5.184482608
RBM3,SEC61B,5.184459597
RBM3,PSMB1,5.184422038
CEBPB,PWWP2B,5.184380776
ZBTB7A,PHF11,5.184371865
CEBPB,ADAMTSL4,5.184320814
ZNF620,ZFAND6,5.184306671
PHLDA2,WDFY1,5.184034368
ZEB2,DYNLT1,5.183991738
ZEB2,MDH2,5.183751888
P4HB,SELENOS,5.183717545
KLF10,GLUL,5.183622575
SPI1,CMTM7,5.183568473
KLF6,CARD16,5.183447019
ANXA1,MT-ND1,5.183347602
RAB7A,HDGFL2,5.183235438
FOSB,TMEM170B,5.183225976
YBX1,VPS29,5.183086598
ZEB2,CHMP3,5.18280036
UQCRB,NPM1,5.182797664
CEBPD,CLMN,5.182631938
CEBPD,MTCH2,5.182625187
KLF6,HLA-A,5.1823154
CRTC2,COQ2,5.18216362
YBX1,SLC35E1,5.181880016
UQCRB,SLFN12,5.181723485
CIC,ERV3-1,5.181364688
BACH1,BMP6,5.18072185
H2AFY,SSH2,5.18057969
ETS1,RPL5,5.180284707
ZNF529,IFI6,5.180223676
MEF2C,CORO1C,5.180139928
TCF7L2,IER5,5.180070591
H2AFY,CCNY,5.179875868
MEF2C,STAT4,5.179822206
CEBPD,CD247,5.179718996
GTF2I,GABBR1,5.179547444
H2AFZ,ALDH16A1,5.179526249
HP1BP3,SPG7,5.179490465
CEBPD,SIK1B,5.179480202
ZBTB25,CD226,5.179464172
ZNF385A,S100A10,5.179462388
ZNF831,WFS1,5.179271594
TRAF4,SHD,5.17918322
RBM7,THOC3,5.17913538
ZNF385A,BACH1,5.179047718
ENO1,AP2B1,5.178996258
IKZF2,SPON2,5.178884952
ETS1,CSNK1G1,5.178868741
ATF6,DYSF,5.178691571
GATA3,NOSIP,5.178515451
ADNP,CTNNBIP1,5.178452063
KLF4,01-Mar,5.178378176
KLF6,CRTAP,5.178261841
YWHAZ,HLA-A,5.17806723
YWHAE,EXTL3,5.177770708
CEBPD,CNIH1,5.177767055
PCK2,TCP1,5.177719476
MAX,VIM-AS1,5.177667563
BCL6,PICALM,5.177609445
RXRA,PDCD6IP,5.177603097
NFE2L2,MRPS16,5.177590136
RAB7A,SEC63,5.177477402
FOSB,ATP6V1B2,5.177409131
SPI1,MLX,5.177334118
YBX1,MCRS1,5.177261338
YBX1,PHF20,5.177248216
POLE4,LRRC75A,5.177242874
ZNF675,PHF6,5.176949176
JUND,CRYL1,5.176700379
SPI1,BLCAP,5.176695334
CEBPB,LAIR1,5.176553274
SSBP3,IDH3B,5.176514068
ETS1,PLEKHA1,5.17642243
TRPS1,TYK2,5.17638816
CEBPA,RAB11FIP1,5.176375298
ELF1,FRMD4B,5.176219263
FOXN3,TNFRSF10A,5.176123587
RXRA,CDC42,5.175860179
RPS10,DPP4,5.175781128
HNRNPC,CDS2,5.175753467
GATA2,CAVIN2,5.175732097
YWHAZ,NRAS,5.175621056
ZC3H7A,VAMP4,5.17557019
KLF10,SH3BP2,5.175334617
JUNB,CCT8,5.175260659
RPL6,ARFGAP2,5.175220522
CEBPD,CLEC7A,5.17519011
YWHAE,ATP5F1C,5.175000991
BCL6,STRN4,5.174817356
YBX1,RNF187,5.174643396
JUND,RBX1,5.174621689
RPL6,OSGEP,5.17452444
HCLS1,BCL2A1,5.174496082
PATZ1,TCTEX1D2,5.174355939
RAN,PSME1,5.174352964
ZNF674,RIC1,5.174228094
ZFP3,SGPP1,5.17395157
HMGB2,SCPEP1,5.173922491
NFE2,NFE2L1,5.173869775
IRF8,CDC40,5.173794605
CEBPA,MIDN,5.173790839
SPI1,MGLL,5.173674094
YBX1,PSMC4,5.173586327
KLF6,CLEC7A,5.17335649
KLF4,NDUFC2,5.173284237
H2AFY,PAPOLA,5.173180089
MAFB,CMTM3,5.172971071
SETBP1,AFF3,5.172834703
SP1,BCL2L11,5.172814335
KLF6,ATP2B1-AS1,5.172641845
KLF6,TMEM127,5.172592046
METTL14,GPATCH4,5.172332193
SOX5,BCL7A,5.172198711
ZCCHC17,GNG11,5.172031651
ZNF597,IER3,5.171904564
LMO2,CNBP,5.171769574
EEF1D,LEPROTL1,5.17176508
RBM3,LAMTOR5,5.171572881
MAF,PBXIP1,5.171477028
UBB,PRF1,5.171470502
SRBD1,RBBP4,5.171390432
H1FX,POP4,5.171347383
ZNF74,SENP5,5.171283803
ZNF439,SH2D3A,5.171237358
POLR2A,ELP6,5.17116644
LRRFIP1,UBE2Z,5.171096648
LRRFIP1,COX19,5.171093046
UBB,PSMB9,5.171017505
TRAF4,MAP1A,5.171015901
MYC,RPL19,5.170884864
TCF7L2,REPS1,5.170789738
STK40,CCNG2,5.170785849
IRF5,GABARAPL1,5.170699074
NAP1L1,IDH2,5.170620238
SPI1,SPNS1,5.170481237
HCLS1,TRIP12,5.170466111
IRF2,FOLR2,5.170151616
CANX,MT-CO3,5.170059856
KLF3,HAT1,5.169939512
BACH1,ADAR,5.169726524
LRRFIP1,PET100,5.169473932
KLF4,MALAT1,5.169225181
JUND,CMTM5,5.16888691
CANX,LAMP1,5.168850516
ZNF510,PBXIP1,5.168763879
CEBPD,CHCHD2,5.168619708
ID2,KLRB1,5.168563746
ZNF467,AAMDC,5.168528382
CEBPB,CLIP1,5.168523337
SFT2D1,MALSU1,5.168085772
ZNF770,PALD1,5.167865108
RNF138,C6orf48,5.167858945
YBX1,EIF4G2,5.16781676
TBPL1,TPD52,5.16770502
IRF3,SP140,5.167649655
KLF4,PSMB3,5.167647892
ZNF559,PNPO,5.167578602
UQCRB,SERF2,5.167136985
RXRA,RAD23B,5.167108524
ZEB2,EVI5,5.167020836
HCLS1,HRH2,5.166783666
BCL11B,LDLRAP1,5.166666816
MAFB,ARPC2,5.166558322
H2AFY,MARVELD1,5.166507478
ANXA1,CREB5,5.166082233
SMAP2,LY96,5.166046079
HMGB2,TNRC18,5.165998212
KLF4,TTYH2,5.165962546
SEMA4A,PSMD2,5.16591834
PBX2,TNFSF4,5.165879485
ZFHX3,CBR4,5.165767021
FOS,PIP4P2,5.165662577
FAAP24,MORC2,5.165529357
MAFB,RER1,5.165518248
SPI1,RAB1B,5.165286123
H2AFY,ZNF641,5.165247133
KLF6,RNF139,5.164958596
LRRFIP1,SYNGR2,5.164956228
GADD45A,GSTO1,5.164929577
CEBPD,MYO5A,5.164886335
MAFB,DAPK1,5.164840062
NUCB1,NDUFB11,5.164804799
TFEB,ANKRD40,5.164800438
RPS10,EPHX2,5.164633475
HMGB1,ACSF2,5.164438498
KLF4,MICAL2,5.164172899
ZNF891,GATA3,5.164020328
ELF2,GABARAPL1,5.163953946
MAFB,SNAP29,5.163858848
MAP4K2,CTTN,5.163660286
SMAD5,ZNF185,5.163642357
ZNF860,TLR10,5.163463371
SOX4,TENT4B,5.163402916
PKM,VAPA,5.16302901
SOX4,MAEA,5.163020334
CAT,MCOLN2,5.162939565
SPI1,PTGER4,5.162887514
RXRA,LAT2,5.162768214
KLF2,LST1,5.162695982
TCF4,KLF8,5.162581026
FOSL2,GM2A,5.162530499
CTNNB1,SHISA5,5.162502418
RPS4X,TTC9,5.16242284
NPDC1,CFAP36,5.162220432
CHURC1,TMEM30A,5.161895567
LMO2,RAB1A,5.161814233
KLF6,TTYH2,5.161788709
ZNF615,CCNG2,5.161781412
RBM3,UNC93B1,5.16123454
ZNF772,FAM217B,5.160949234
UQCRB,ARHGAP4,5.160913979
FEZ1,CD7,5.160714596
NUCB1,SAP18,5.160615108
PHF2,PRMT5,5.16058268
TCF7,SLFN5,5.160563623
CTNNB1,LDLRAD3,5.16050706
NRF1,TNFAIP3,5.160442269
HP1BP3,RABGAP1,5.16041715
MAX,GTPBP2,5.160270207
NR1D1,BEX2,5.160211782
BCLAF1,ZNF101,5.160186776
PAX5,PHACTR1,5.160043738
ZNF319,ZNF551,5.160022412
TPI1,S100A4,5.159875783
CEBPD,DOCK8,5.159794009
LRRFIP1,SNX6,5.159677827
KLF6,VMP1,5.159136537
CEBPD,ATP11A,5.159115337
YBX1,PITPNA,5.159081464
RPL35,SRSF8,5.158719476
ANXA1,SNX27,5.158702225
YBX1,NHP2,5.158634747
TCF4,FCHSD2,5.158483981
NCOR1,CYSLTR1,5.158361933
AKR1A1,SARS2,5.158168724
REL,FOPNL,5.158130782
RPL6,CSDE1,5.158061837
UBB,SPN,5.158036788
BCL11A,A1BG,5.158021113
ENO1,TPP1,5.157953883
ID2,BRD1,5.157651356
PSMD12,SCFD1,5.157631688
PKM,ARL10,5.157626194
PAX5,CRCP,5.157516186
KLF4,ALKBH5,5.157511185
CEBPD,SIGLEC14,5.157226973
RBM3,EIF3J,5.157187013
SPI1,PSMB9,5.157144802
BPTF,TRA2B,5.157094438
FOXP3,BTG2,5.156787265
RPS4X,PRRC2C,5.156675022
ZEB2,LIPA,5.156639682
EGR1,NDUFA11,5.156571638
RXRA,BCL2L13,5.15651092
YWHAZ,TAF13,5.156326918
SFPQ,SCAF11,5.156220112
ZNF326,SNX1,5.156043114
BACH1,COMMD9,5.155989618
E2F6,CD8A,5.155852512
TCF4,CD19,5.155724786
ID1,EPS8,5.155700929
KLF4,COX7A2L,5.155552721
TPI1,TRAM1,5.155532012
LSM6,HSPA4,5.155510296
EWSR1,POLG,5.155491148
IRF8,CD180,5.155478005
ENO1,RPS17,5.155289304
NPDC1,STT3B,5.155288133
H1FX,ALPK1,5.155234716
PTCD1,RPF2,5.155113699
RAB7A,ZNF562,5.155094677
SPI1,SLC19A1,5.154923253
IRF7,AACS,5.154869415
ZNF581,EIF4A2,5.154865537
ANXA1,EIF4EBP2,5.154825573
MYCL,SLC45A4,5.154823499
ZKSCAN5,TENT4B,5.154727654
KLF6,NDUFA1,5.154721453
PIK3C3,TSC2,5.154703156
SPI1,GABARAPL2,5.154631115
NR2C1,BEX2,5.154452251
ZNF385A,RRP12,5.154424834
MAX,PTCRA,5.154360301
JUND,METTL7A,5.154328309
ANXA1,WIPF1,5.154281865
ENO1,GLTP,5.154144651
TBX21,DDAH2,5.15405729
KLF4,NLRC3,5.153966015
ZNF879,EAF1,5.153961627
ACO1,AL358472.4,5.153891763
RBM42,CHTOP,5.153689994
H2AFY,NUS1,5.153384583
NUCB1,PSMD4,5.153255347
TCF7L2,TBC1D1,5.153247637
CEBPB,COX8A,5.153140704
HCFC2,ZNF302,5.153133975
BCL11A,FCMR,5.153110737
CEBPB,ARRDC1,5.153004126
AHR,AKIP1,5.152836103
GRHL1,ATP2A3,5.152774413
HSPA5,HNRNPR,5.15276699
TRIM69,TCP11L1,5.152681364
LMO2,NFKBIZ,5.152634258
KLF6,CAPRIN1,5.152578055
HNRNPA1,MT-ND4L,5.152325423
AKR1A1,ASNA1,5.152199758
YBX1,MAPK1,5.152067571
GRHL1,TMEM60,5.151947668
YBX1,NSD1,5.15183459
LRRFIP1,TMEM170A,5.151695961
CBFA2T2,EMSY,5.151625883
NCOR1,RRBP1,5.15158473
NR4A2,NID1,5.151150988
CREB5,MOSPD2,5.151039069
EEF1D,RPS11,5.150751678
PKM,NDUFA12,5.150480299
KLF4,CKAP4,5.150040462
POU2F2,LRMP,5.149963588
ZNF219,TBL2,5.149593766
MEF2C,SMAP2,5.149524372
ZNF407,CLPP,5.149456393
LYL1,MTSS1,5.149350004
ZEB2,INPP4B,5.149348611
SFT2D1,HNRNPK,5.149341729
RPS10,RGS10,5.149243721
TIMELESS,EIF1AD,5.14923418
ENO1,SEC13,5.149065251
ARID3B,CTNNAL1,5.149054674
ZNF284,TSHZ1,5.149036964
SEMA4A,SLC35B4,5.148965057
KLF6,PRR13,5.148848914
HMGB1,HMGN1,5.14876408
PRDX5,ERH,5.148693417
KLF4,SFT2D1,5.148289465
RPS4X,MRPL22,5.148242405
RXRA,RGS19,5.148163945
CEBPB,PRKAR2A,5.148154103
KLF4,GIPC1,5.14791626
UQCRB,MRPS33,5.147851627
MYCL,EIF1,5.147745888
TCF7,CCNG1,5.147742155
HMBOX1,UBLCP1,5.147731656
MEIS1,JAK1,5.147677978
ZEB2,MOB3A,5.147571089
FOSL2,TMEM164,5.14754359
ATF4,EIF1,5.147537144
PKM,PTPN18,5.147535661
RFXANK,KRCC1,5.147498229
ENO1,CPPED1,5.147435346
BHLHE41,TIGD6,5.147296241
SPI1,ETFA,5.147288136
KLF6,MAP4K4,5.147252537
TCEAL2,CCAR1,5.147246895
CYCS,TRADD,5.147151065
JUNB,SMAP2,5.1471443
LEF1,AC013264.1,5.147079765
CEBPA,HEBP1,5.147049845
ZEB2,PIM2,5.146982684
LMO2,STAT2,5.146904166
CEBPD,FAM129B,5.146847773
CANX,TNFSF13B,5.146681501
CUX1,CDC40,5.146645726
RUNX3,CXCL16,5.146596167
CEBPD,CLTA,5.146472198
ELF4,CNOT11,5.146375236
SFPQ,ABR,5.146262815
PKM,BNIP2,5.146186994
MEF2C,ITM2A,5.146185246
SPI1,RAB18,5.146119318
HSPA5,TRAPPC1,5.146018328
ZNF792,SYTL3,5.14596095
RUNX2,ZNF589,5.14575571
SPIB,ADD1,5.145647553
ZNF385A,DUSP3,5.145628978
ANXA1,ENO1,5.145602655
PBX1,MEIS1,5.145466476
TAGLN2,LEPR,5.14509441
ING3,SNX12,5.145073375
H2AFY,ZBTB18,5.14503977
HNRNPC,MRPS14,5.144729915
PIK3C3,LRRC37A2,5.144641188
HES4,LILRA1,5.14460534
SPI1,RB1,5.144483084
CEBPB,XRN2,5.144324641
LRRFIP1,TXNIP,5.144311808
ZEB2,GZMM,5.144187957
RORA,ITGB7,5.144161074
RPL35,TAF1D,5.144123886
FEZ1,MMP25-AS1,5.143817595
TFEC,SCCPDH,5.143502416
GRHL1,TGFB1,5.143452199
HIF1A,CASTOR1,5.143363064
RAN,TMED3,5.143292814
MEIS1,OAZ1,5.143264122
TCF7L2,KYNU,5.143235727
JUN,CAMLG,5.14322628
LMO2,TMEM219,5.143070674
CREB3L2,IRF4,5.142826575
RUVBL1,HIRIP3,5.142662624
IRF5,NIPSNAP2,5.142631814
ZSCAN16,CNTLN,5.14231334
TCF7,SUN2,5.142027519
H2AFY,FXYD5,5.141898527
CANX,DUSP22,5.141887441
ZSCAN16,AC073332.1,5.14184193
RPL6,ZNF100,5.141699588
H2AFY,LRRK1,5.141512577
USF1,SOAT1,5.141390384
KLF4,RNF40,5.141205308
ZNF431,LINC00989,5.141057686
UBXN1,RPL37A,5.140803309
HMGB2,NUFIP2,5.140797897
JUNB,ZNRF1,5.140701231
LRRFIP1,LMO2,5.140346864
H2AFY,CARS2,5.140226756
ZNF559,SF3A3,5.140185305
FOS,ABCB7,5.140039577
